,points,price,word_count,age
1094,94,60.0,49,4.0
1095,90,28.0,42,7.0
1096,90,25.0,38,6.0
1097,90,15.0,30,6.0
1098,90,19.0,32,5.0
1099,90,40.0,46,7.0
1100,90,35.0,48,10.0
1102,90,45.0,40,6.0
1103,90,13.0,33,5.0
1104,90,15.0,50,6.0
1105,90,22.0,35,7.0
1106,90,35.0,40,8.0
1107,90,20.0,40,7.0
1108,90,38.0,46,8.0
1109,90,70.0,35,12.0
1110,90,60.0,45,7.0
1111,90,25.0,39,8.0
1112,90,17.0,33,8.0
1113,90,15.0,39,5.0
1114,90,38.0,43,6.0
1115,90,27.0,56,10.0
1116,90,10.0,65,8.0
1117,90,56.0,48,6.0
1118,90,18.0,41,6.0
1119,90,32.0,46,7.0
1120,90,24.0,33,10.0
1122,84,16.0,37,4.0
1123,84,40.0,22,4.0
1124,84,20.0,49,4.0
1125,84,38.0,47,5.0
1126,84,20.0,47,5.0
1127,84,18.0,26,5.0
1129,84,13.0,34,4.0
1130,84,65.0,20,7.0
1131,84,16.0,27,4.0
1132,84,14.0,32,4.0
1133,84,20.0,14,6.0
1134,84,15.0,50,5.0
1135,84,11.0,27,3.0
1136,84,27.0,38,6.0
1137,84,11.0,32,4.0
1138,84,10.0,23,4.0
1139,84,100.0,38,6.0
1140,84,25.0,38,5.0
1141,84,18.0,33,4.0
1142,84,13.0,27,6.0
1143,84,28.0,33,7.0
1144,83,11.0,43,6.0
1145,83,12.0,31,4.0
1147,83,17.0,26,5.0
1148,83,14.0,35,5.0
1149,83,30.0,24,5.0
1150,83,11.0,33,4.0
1152,87,24.0,28,14.0
1153,87,15.0,25,11.0
1154,87,19.0,56,14.0
1155,87,15.0,35,12.0
1156,87,23.0,47,11.0
1157,87,60.0,46,13.0
1158,87,16.0,36,12.0
1159,87,21.0,25,12.0
1160,87,13.0,36,12.0
1165,86,23.0,28,13.0
1166,86,18.0,36,14.0
1168,86,26.0,28,13.0
1169,86,13.0,27,11.0
1170,86,17.0,45,11.0
1171,86,20.0,32,12.0
1172,86,48.0,32,12.0
1173,86,40.0,29,13.0
1174,86,12.0,62,12.0
1175,86,12.0,24,12.0
1177,88,14.0,43,3.0
1178,88,19.0,37,4.0
1180,88,26.0,35,4.0
1181,88,50.0,43,5.0
1182,88,13.0,41,4.0
1183,88,49.0,43,6.0
1184,88,50.0,29,6.0
1185,88,19.0,37,6.0
1186,88,14.0,26,4.0
1187,88,20.0,48,4.0
1188,88,28.0,33,4.0
1189,88,70.0,36,4.0
1190,88,13.0,22,5.0
1191,88,40.0,28,4.0
1192,88,10.0,30,3.0
1193,88,16.0,39,3.0
1194,87,40.0,40,5.0
1195,87,20.0,48,7.0
1196,87,35.0,40,4.0
1197,87,90.0,36,5.0
1198,87,25.0,30,3.0
1199,87,13.0,28,4.0
1200,87,10.0,46,3.0
1201,87,32.0,31,4.0
1202,87,26.0,42,4.0
1203,87,14.0,29,4.0
1204,87,10.0,36,3.0
1205,87,75.0,36,6.0
1206,87,35.0,34,4.0
1207,93,80.0,44,5.0
1208,93,55.0,47,2.0
1210,93,52.0,43,4.0
1211,93,115.0,48,4.0
1212,93,60.0,50,3.0
1213,93,40.0,51,5.0
1214,93,55.0,39,2.0
1215,93,28.0,56,4.0
1216,93,60.0,46,5.0
1217,93,33.0,45,4.0
1218,93,57.0,36,4.0
1219,93,75.0,65,5.0
1220,93,40.0,35,9.0
1221,93,58.0,51,3.0
1222,93,55.0,59,4.0
1223,93,65.0,45,5.0
1224,93,75.0,57,4.0
1225,93,38.0,57,4.0
1226,93,49.0,41,3.0
1227,93,32.0,71,3.0
1228,93,55.0,47,3.0
1229,93,32.0,57,4.0
1230,93,65.0,44,3.0
1231,93,40.0,59,4.0
1232,92,50.0,36,4.0
1233,92,42.0,37,3.0
1234,92,60.0,54,4.0
1235,92,48.0,50,4.0
1236,92,36.0,60,3.0
1237,88,16.0,36,11.0
1238,88,9.0,39,12.0
1239,88,35.0,36,13.0
1240,88,40.0,31,15.0
1241,88,13.0,38,11.0
1242,88,17.0,42,10.0
1243,88,20.0,34,11.0
1244,88,50.0,40,13.0
1245,88,35.0,31,12.0
1246,88,40.0,23,13.0
1247,88,13.0,38,10.0
1248,88,50.0,40,13.0
1249,88,20.0,55,13.0
1251,88,22.0,32,11.0
1252,88,12.0,34,11.0
1253,88,7.0,48,12.0
1254,88,10.0,26,11.0
1255,88,15.0,44,11.0
1256,88,40.0,31,13.0
1257,88,21.0,67,14.0
1258,88,90.0,32,14.0
1259,85,7.0,33,8.0
1260,85,22.0,30,8.0
1262,85,20.0,23,8.0
1263,85,13.0,36,8.0
1264,85,35.0,25,11.0
1265,85,12.0,34,8.0
1266,85,16.0,35,8.0
1267,85,20.0,17,11.0
1268,85,12.0,28,8.0
1269,85,30.0,44,8.0
1270,85,34.0,39,10.0
1271,85,26.0,45,9.0
1273,84,15.0,23,8.0
1274,84,28.0,35,9.0
1275,84,10.0,21,8.0
1276,84,70.0,11,11.0
1277,84,24.0,31,8.0
1278,84,10.0,31,8.0
1280,84,8.0,38,8.0
1281,84,27.0,50,12.0
1282,84,10.0,38,8.0
1283,84,10.0,28,8.0
1285,84,17.0,29,9.0
1286,89,20.0,29,4.0
1287,89,35.0,48,6.0
1288,89,19.0,44,5.0
1289,89,13.0,27,6.0
1290,89,48.0,31,7.0
1291,89,26.0,36,5.0
1292,89,13.0,37,5.0
1293,89,75.0,32,6.0
1294,89,30.0,46,5.0
1295,89,25.0,50,5.0
1296,89,14.0,34,5.0
1297,89,20.0,39,5.0
1298,89,36.0,39,7.0
1299,89,49.0,34,7.0
1300,89,35.0,47,6.0
1301,89,20.0,36,5.0
1302,89,21.0,35,5.0
1303,89,28.0,41,5.0
1304,89,20.0,32,5.0
1306,89,20.0,49,11.0
1307,89,40.0,44,5.0
1308,89,13.0,48,4.0
1309,89,45.0,46,7.0
1310,89,40.0,47,8.0
1311,89,32.0,49,5.0
1312,89,15.0,30,5.0
1313,89,34.0,38,6.0
1314,89,40.0,30,7.0
1315,89,20.0,34,5.0
1316,90,20.0,40,2.0
1317,90,42.0,33,5.0
1318,90,98.0,31,5.0
1319,90,25.0,46,2.0
1320,90,18.0,43,2.0
1321,90,25.0,42,5.0
1322,90,15.0,38,2.0
1323,90,36.0,38,5.0
1324,90,35.0,35,5.0
1325,90,56.0,43,4.0
1326,90,33.0,42,3.0
1327,90,25.0,23,3.0
1328,90,38.0,39,4.0
1329,90,28.0,51,3.0
1330,90,22.0,37,3.0
1331,90,13.0,44,3.0
1333,90,38.0,37,5.0
1334,90,22.0,39,3.0
1335,90,18.0,40,2.0
1336,90,42.0,38,4.0
1337,90,25.0,39,2.0
1338,90,21.0,46,2.0
1339,90,23.0,46,2.0
1340,90,30.0,37,2.0
1341,90,20.0,47,2.0
1342,90,39.0,45,4.0
1343,90,38.0,44,4.0
1344,90,18.0,32,2.0
1345,90,22.0,44,3.0
1346,86,11.0,42,7.0
1347,86,29.0,22,7.0
1348,86,10.0,61,8.0
1349,86,35.0,37,8.0
1350,86,19.0,25,7.0
1353,86,14.0,33,7.0
1354,86,30.0,25,7.0
1355,86,35.0,54,8.0
1356,86,75.0,25,9.0
1357,86,47.0,44,10.0
1358,86,10.0,39,7.0
1359,86,17.0,27,8.0
1360,86,23.0,37,8.0
1361,86,9.0,45,7.0
1362,86,27.0,27,7.0
1363,86,18.0,33,9.0
1365,87,15.0,39,11.0
1366,87,9.0,46,12.0
1367,87,40.0,30,12.0
1368,87,20.0,23,12.0
1370,86,13.0,48,11.0
1371,86,28.0,37,13.0
1372,86,10.0,37,11.0
1373,86,20.0,35,13.0
1374,86,24.0,30,12.0
1375,86,15.0,28,11.0
1376,86,18.0,35,13.0
1377,86,11.0,32,11.0
1378,86,18.0,52,12.0
1379,86,24.0,40,15.0
1380,86,12.0,42,11.0
1381,86,18.0,27,12.0
1382,86,20.0,51,12.0
1383,86,15.0,41,12.0
1384,88,25.0,60,6.0
1385,88,14.0,36,4.0
1386,88,36.0,38,7.0
1387,88,27.0,34,5.0
1388,88,42.0,35,5.0
1389,88,16.0,51,4.0
1391,88,20.0,31,4.0
1392,88,48.0,41,4.0
1394,88,19.0,39,5.0
1395,88,40.0,44,5.0
1396,88,50.0,38,6.0
1397,88,21.0,44,7.0
1398,88,16.0,32,4.0
1399,88,19.0,38,4.0
1400,88,11.0,40,6.0
1401,88,25.0,45,6.0
1402,88,23.0,35,4.0
1403,88,30.0,37,4.0
1404,88,28.0,34,5.0
1405,88,22.0,49,4.0
1406,88,15.0,28,4.0
1407,88,20.0,23,4.0
1408,88,20.0,37,4.0
1409,88,70.0,35,6.0
1410,88,9.0,47,4.0
1411,88,40.0,50,5.0
1413,88,16.0,42,4.0
1415,93,31.0,40,7.0
1416,93,30.0,47,11.0
1417,93,38.0,49,7.0
1418,93,45.0,60,8.0
1419,93,50.0,54,9.0
1420,93,24.0,36,6.0
1423,93,86.0,64,11.0
1424,92,55.0,49,8.0
1426,92,28.0,34,8.0
1427,92,45.0,34,8.0
1428,92,85.0,55,8.0
1429,92,50.0,46,8.0
1430,92,120.0,59,7.0
1431,92,30.0,34,6.0
1432,92,25.0,24,8.0
1433,92,40.0,36,7.0
1434,92,50.0,82,10.0
1435,92,32.0,41,8.0
1436,92,40.0,40,8.0
1438,92,46.0,57,6.0
1439,92,39.0,51,8.0
1440,92,85.0,62,10.0
1442,92,60.0,59,7.0
1443,94,75.0,56,5.0
1444,94,120.0,58,5.0
1445,94,25.0,63,7.0
1446,94,80.0,37,4.0
1447,94,85.0,43,5.0
1448,94,28.0,49,4.0
1449,94,180.0,55,5.0
1450,94,85.0,40,4.0
1451,94,135.0,39,4.0
1452,94,125.0,50,6.0
1453,94,90.0,40,4.0
1454,94,154.0,49,9.0
1455,94,70.0,53,5.0
1456,94,150.0,46,5.0
1457,94,56.0,66,3.0
1458,94,49.0,53,4.0
1459,94,72.0,58,4.0
1460,93,48.0,52,5.0
1461,93,35.0,40,3.0
1462,93,70.0,35,6.0
1463,93,132.0,47,4.0
1464,93,38.0,41,7.0
1465,93,20.0,41,6.0
1466,93,175.0,40,5.0
1467,93,36.0,44,3.0
1468,93,60.0,57,5.0
1469,93,110.0,38,4.0
1470,93,100.0,49,3.0
1471,93,85.0,50,7.0
1472,93,80.0,40,5.0
1473,86,12.0,54,12.0
1474,86,18.0,33,15.0
1475,86,15.0,71,12.0
1476,86,20.0,61,14.0
1477,86,14.0,42,13.0
1478,85,12.0,35,13.0
1479,85,9.0,48,12.0
1480,85,12.0,58,11.0
1481,85,9.0,40,12.0
1482,85,10.0,49,12.0
1483,85,19.0,26,12.0
1484,85,11.0,37,11.0
1485,85,75.0,59,14.0
1486,85,48.0,59,18.0
1487,85,22.0,31,12.0
1488,85,35.0,41,15.0
1489,85,12.0,41,14.0
1490,85,23.0,31,12.0
1491,85,15.0,49,12.0
1492,85,16.0,23,12.0
1493,85,12.0,32,11.0
1494,85,34.0,37,13.0
1495,85,65.0,33,14.0
1496,85,10.0,37,11.0
1497,85,8.0,47,11.0
1498,85,16.0,41,12.0
1499,85,12.0,45,12.0
1500,92,43.0,49,7.0
1501,92,32.0,41,8.0
1502,92,71.0,51,8.0
1503,92,65.0,37,9.0
1504,92,60.0,34,8.0
1506,92,15.0,31,8.0
1507,92,35.0,49,9.0
1509,92,92.0,59,9.0
1510,92,42.0,48,11.0
1511,92,65.0,52,9.0
1512,92,35.0,51,7.0
1513,92,43.0,22,8.0
1514,92,54.0,27,8.0
1515,92,75.0,69,9.0
1516,92,16.0,36,8.0
1517,92,35.0,35,9.0
1518,92,26.0,40,8.0
1519,92,38.0,43,9.0
1520,92,50.0,40,10.0
1521,92,29.0,60,8.0
1522,92,42.0,23,9.0
1523,92,48.0,32,8.0
1524,92,40.0,56,9.0
1525,92,100.0,58,9.0
1526,86,21.0,42,3.0
1527,86,14.0,26,2.0
1528,86,13.0,30,2.0
1529,86,15.0,19,3.0
1530,86,15.0,38,3.0
1531,86,9.0,32,4.0
1532,85,17.0,34,4.0
1533,85,20.0,26,2.0
1534,85,34.0,29,5.0
1535,85,20.0,34,2.0
1536,85,12.0,59,2.0
1538,85,15.0,20,2.0
1539,85,11.0,21,3.0
1540,85,10.0,31,3.0
1541,85,9.0,34,2.0
1542,85,10.0,37,2.0
1543,85,10.0,29,3.0
1544,85,14.0,24,2.0
1545,85,20.0,23,3.0
1546,85,15.0,36,2.0
1547,85,7.0,29,2.0
1548,85,8.0,37,2.0
1549,85,10.0,34,2.0
1550,85,20.0,28,2.0
1551,85,12.0,44,2.0
1552,85,8.0,39,2.0
1553,85,18.0,33,2.0
1554,85,28.0,23,3.0
1555,85,9.0,36,2.0
1556,99,125.0,51,10.0
1557,99,94.0,113,9.0
1558,98,1900.0,44,9.0
1559,98,380.0,44,9.0
1560,98,50.0,70,10.0
1561,98,102.0,47,10.0
1562,97,170.0,38,9.0
1563,97,220.0,56,10.0
1564,97,215.0,37,10.0
1565,97,150.0,74,9.0
1566,97,1100.0,40,9.0
1567,97,82.0,62,9.0
1568,96,280.0,45,9.0
1569,96,200.0,28,9.0
1570,96,75.0,54,10.0
1571,96,1200.0,43,9.0
1573,96,195.0,29,9.0
1574,96,125.0,81,10.0
1575,96,1300.0,49,9.0
1576,96,400.0,38,9.0
1577,96,78.0,66,9.0
1578,96,75.0,38,9.0
1579,95,56.0,58,9.0
1580,95,89.0,29,9.0
1581,95,163.0,32,9.0
1582,95,110.0,40,9.0
1583,95,60.0,41,10.0
1584,95,75.0,65,9.0
1585,88,28.0,49,5.0
1586,88,34.0,35,5.0
1587,88,35.0,30,5.0
1588,88,16.0,40,4.0
1589,88,45.0,55,6.0
1590,88,20.0,34,7.0
1593,88,30.0,51,4.0
1595,88,45.0,40,5.0
1596,88,22.0,33,5.0
1598,88,18.0,40,6.0
1599,88,58.0,30,5.0
1600,88,10.0,33,4.0
1601,88,55.0,37,5.0
1602,88,16.0,30,4.0
1603,88,25.0,65,8.0
1604,88,25.0,23,6.0
1605,87,18.0,44,4.0
1606,87,20.0,38,4.0
1607,87,12.0,32,4.0
1608,87,30.0,42,4.0
1609,87,14.0,31,6.0
1610,87,24.0,40,4.0
1611,87,19.0,49,5.0
1613,87,15.0,37,6.0
1614,87,26.0,43,5.0
1615,85,10.0,26,3.0
1616,85,10.0,22,2.0
1617,85,12.0,24,2.0
1618,85,10.0,26,1.0
1619,85,8.0,25,2.0
1620,85,6.0,24,2.0
1621,85,13.0,31,2.0
1622,85,13.0,32,3.0
1623,85,13.0,37,2.0
1624,85,12.0,27,2.0
1625,85,16.0,47,3.0
1626,85,12.0,32,3.0
1628,85,22.0,32,3.0
1629,85,7.0,35,3.0
1630,85,8.0,24,2.0
1631,85,22.0,48,3.0
1632,85,12.0,30,2.0
1633,85,15.0,26,4.0
1634,85,10.0,30,1.0
1635,85,12.0,47,3.0
1636,85,8.0,22,2.0
1637,85,20.0,18,3.0
1638,85,20.0,33,3.0
1639,85,10.0,32,4.0
1640,85,12.0,48,3.0
1641,85,15.0,27,4.0
1642,85,40.0,36,8.0
1643,85,11.0,30,3.0
1644,85,10.0,19,4.0
1645,85,27.0,38,4.0
1646,85,13.0,37,3.0
1647,85,25.0,29,5.0
1648,85,10.0,25,4.0
1649,85,16.0,25,3.0
1650,85,9.0,34,3.0
1651,85,20.0,42,3.0
1652,85,18.0,37,4.0
1653,85,10.0,45,3.0
1654,85,10.0,35,3.0
1655,85,11.0,21,3.0
1656,85,13.0,34,3.0
1657,85,20.0,30,4.0
1658,85,13.0,49,3.0
1659,85,25.0,46,7.0
1660,85,35.0,49,5.0
1661,85,28.0,24,4.0
1662,85,10.0,33,3.0
1663,85,13.0,44,3.0
1664,85,10.0,23,3.0
1665,85,12.0,27,3.0
1666,85,9.0,35,4.0
1667,85,12.0,18,5.0
1668,85,19.0,29,4.0
1669,85,20.0,33,4.0
1670,85,28.0,37,5.0
1671,85,25.0,29,6.0
1672,90,65.0,64,11.0
1673,90,20.0,38,8.0
1674,90,40.0,54,9.0
1675,90,126.0,33,11.0
1677,90,50.0,33,10.0
1678,90,30.0,28,10.0
1679,90,28.0,50,10.0
1680,90,25.0,42,12.0
1681,90,20.0,35,11.0
1683,90,16.0,43,8.0
1684,90,16.0,42,8.0
1686,90,18.0,49,8.0
1688,90,115.0,50,11.0
1689,90,35.0,42,9.0
1690,90,20.0,34,8.0
1691,90,63.0,47,9.0
1692,90,18.0,35,9.0
1693,90,44.0,40,10.0
1694,90,12.0,43,9.0
1695,90,15.0,47,9.0
1696,86,50.0,43,15.0
1697,86,16.0,36,12.0
1698,86,85.0,48,13.0
1699,86,16.0,23,13.0
1700,86,15.0,29,12.0
1701,86,12.0,44,12.0
1702,86,14.0,43,12.0
1703,86,10.0,23,12.0
1704,86,35.0,44,14.0
1705,86,15.0,30,13.0
1706,86,14.0,28,12.0
1707,86,23.0,29,12.0
1708,86,15.0,54,12.0
1709,86,65.0,39,15.0
1710,86,25.0,30,12.0
1711,85,10.0,45,12.0
1712,85,20.0,14,13.0
1713,85,29.0,33,15.0
1714,85,20.0,27,14.0
1715,85,23.0,28,14.0
1716,85,19.0,26,12.0
1717,85,11.0,27,12.0
1718,85,15.0,49,12.0
1719,85,10.0,44,12.0
1720,85,10.0,39,12.0
1721,85,8.0,52,12.0
1722,85,10.0,52,12.0
1723,85,30.0,47,13.0
1724,85,22.0,42,13.0
1725,85,18.0,44,13.0
1726,92,47.0,62,12.0
1728,92,48.0,66,6.0
1729,92,30.0,54,5.0
1730,92,35.0,52,6.0
1731,92,20.0,49,5.0
1732,92,90.0,49,8.0
1733,92,135.0,44,6.0
1734,92,40.0,59,6.0
1735,92,40.0,43,6.0
1736,92,50.0,34,8.0
1737,92,22.0,53,5.0
1738,92,80.0,51,10.0
1739,92,29.0,46,9.0
1740,92,75.0,65,6.0
1741,92,56.0,49,8.0
1742,92,45.0,54,6.0
1743,92,45.0,45,8.0
1747,92,49.0,50,7.0
1749,92,30.0,38,6.0
1750,84,13.0,33,5.0
1751,84,12.0,41,4.0
1752,84,10.0,17,4.0
1753,84,25.0,42,7.0
1754,84,20.0,24,5.0
1756,84,29.0,35,5.0
1757,84,15.0,36,4.0
1758,84,19.0,33,4.0
1759,84,10.0,52,5.0
1760,84,12.0,33,5.0
1761,84,25.0,36,4.0
1762,84,37.0,34,6.0
1763,84,20.0,36,5.0
1765,84,12.0,26,4.0
1766,84,18.0,24,4.0
1767,84,25.0,36,5.0
1768,84,25.0,28,5.0
1769,84,15.0,25,5.0
1771,84,9.0,43,5.0
1772,84,13.0,25,4.0
1773,84,13.0,42,6.0
1774,84,22.0,40,8.0
1776,84,17.0,46,6.0
1777,84,23.0,37,5.0
1779,84,15.0,27,5.0
1780,91,33.0,52,7.0
1781,91,55.0,53,9.0
1782,91,33.0,39,9.0
1783,91,35.0,31,8.0
1785,91,26.0,37,7.0
1786,91,20.0,42,7.0
1787,91,45.0,50,7.0
1788,91,50.0,62,6.0
1789,91,40.0,47,6.0
1790,91,24.0,43,8.0
1791,91,60.0,35,7.0
1792,91,29.0,34,7.0
1794,91,30.0,40,6.0
1795,91,40.0,67,6.0
1796,91,45.0,42,7.0
1798,91,50.0,65,14.0
1800,91,29.0,43,8.0
1801,85,10.0,36,4.0
1802,85,20.0,49,4.0
1803,85,19.0,22,4.0
1805,85,28.0,48,6.0
1806,85,15.0,43,5.0
1808,85,15.0,33,5.0
1809,85,11.0,40,4.0
1810,85,16.0,41,4.0
1811,85,14.0,34,5.0
1812,85,11.0,34,4.0
1813,85,20.0,28,4.0
1814,85,9.0,35,4.0
1815,85,12.0,28,5.0
1816,85,15.0,39,4.0
1817,85,25.0,36,5.0
1820,85,15.0,41,4.0
1821,85,13.0,24,4.0
1822,85,12.0,39,3.0
1823,85,20.0,42,4.0
1824,85,22.0,28,4.0
1825,84,18.0,24,5.0
1826,84,12.0,39,4.0
1827,84,23.0,42,5.0
1828,84,16.0,43,6.0
1829,84,46.0,25,7.0
1830,84,15.0,48,4.0
1831,84,50.0,29,7.0
1832,84,10.0,41,5.0
1833,84,13.0,39,5.0
1834,84,23.0,25,5.0
1835,84,25.0,36,8.0
1836,84,19.0,22,7.0
1837,84,23.0,28,5.0
1838,84,47.0,44,7.0
1839,84,60.0,42,9.0
1840,84,42.0,46,7.0
1841,84,13.0,39,6.0
1842,83,16.0,22,5.0
1843,83,25.0,29,5.0
1845,83,20.0,29,5.0
1846,83,30.0,30,6.0
1847,83,12.0,32,8.0
1848,83,9.0,34,6.0
1849,83,38.0,36,6.0
1850,83,25.0,22,5.0
1851,83,13.0,32,5.0
1852,83,21.0,21,5.0
1853,83,25.0,31,11.0
1854,83,15.0,38,6.0
1855,83,25.0,35,5.0
1856,83,55.0,36,7.0
1858,83,29.0,18,6.0
1859,83,30.0,21,6.0
1860,94,180.0,36,9.0
1861,94,74.0,24,9.0
1863,94,300.0,54,10.0
1864,94,130.0,53,10.0
1865,93,120.0,48,10.0
1866,93,30.0,30,9.0
1867,93,36.0,57,9.0
1868,93,85.0,67,10.0
1869,93,75.0,46,9.0
1871,93,45.0,36,9.0
1872,93,90.0,39,9.0
1873,93,36.0,70,9.0
1874,93,75.0,78,10.0
1875,93,80.0,32,10.0
1879,93,47.0,41,9.0
1880,93,270.0,31,9.0
1881,93,50.0,64,11.0
1882,93,28.0,41,10.0
1883,93,55.0,58,9.0
1884,93,70.0,43,11.0
1885,93,60.0,43,14.0
1886,93,50.0,42,10.0
1887,93,48.0,42,10.0
1888,93,22.0,48,9.0
1889,89,23.0,30,13.0
1890,89,20.0,56,15.0
1891,89,25.0,39,12.0
1892,89,21.0,50,15.0
1893,89,46.0,63,13.0
1894,89,18.0,45,13.0
1895,89,22.0,38,13.0
1896,89,30.0,56,13.0
1897,89,12.0,70,12.0
1898,89,150.0,69,15.0
1899,89,10.0,64,12.0
1900,89,18.0,42,12.0
1901,89,28.0,32,13.0
1902,89,12.0,52,13.0
1903,89,30.0,40,13.0
1904,89,24.0,42,15.0
1905,89,55.0,46,14.0
1906,89,53.0,62,14.0
1907,89,30.0,43,17.0
1908,88,14.0,37,14.0
1909,88,22.0,43,13.0
1910,88,15.0,41,12.0
1911,87,25.0,32,6.0
1912,87,32.0,36,8.0
1913,87,14.0,32,7.0
1914,87,50.0,41,8.0
1915,87,30.0,51,8.0
1916,87,16.0,38,7.0
1917,87,19.0,53,6.0
1918,87,12.0,30,7.0
1919,87,20.0,34,7.0
1920,87,13.0,45,7.0
1921,87,26.0,39,7.0
1922,87,17.0,44,6.0
1923,87,32.0,32,8.0
1924,87,15.0,45,7.0
1925,87,50.0,45,9.0
1926,87,28.0,60,8.0
1927,87,17.0,36,7.0
1928,87,25.0,34,7.0
1929,87,11.0,23,7.0
1930,87,30.0,27,7.0
1931,87,35.0,43,8.0
1932,87,80.0,36,10.0
1933,87,18.0,32,7.0
1934,87,53.0,54,9.0
1935,87,18.0,46,7.0
1936,87,60.0,50,9.0
1937,87,30.0,57,8.0
1938,87,19.0,45,8.0
1939,87,15.0,35,7.0
1940,87,20.0,30,7.0
1941,87,14.0,42,6.0
1942,87,40.0,42,8.0
1943,87,19.0,28,6.0
1944,87,13.0,28,7.0
1945,87,65.0,31,8.0
1946,87,36.0,30,8.0
1947,87,24.0,47,8.0
1948,86,32.0,32,7.0
1949,86,10.0,42,7.0
1950,86,15.0,35,9.0
1951,86,15.0,20,6.0
1952,86,24.0,30,6.0
1953,86,32.0,36,8.0
1954,86,18.0,33,8.0
1955,86,15.0,38,8.0
1956,86,24.0,26,7.0
1957,88,17.0,30,7.0
1958,88,40.0,61,10.0
1959,88,35.0,62,8.0
1960,88,30.0,27,7.0
1961,88,32.0,36,7.0
1962,88,35.0,23,7.0
1963,88,60.0,26,9.0
1964,88,15.0,29,7.0
1965,88,20.0,45,8.0
1966,88,40.0,46,9.0
1967,88,20.0,26,11.0
1968,88,10.0,31,8.0
1969,88,35.0,45,8.0
1970,88,20.0,28,7.0
1971,88,18.0,34,7.0
1972,88,14.0,36,7.0
1973,88,22.0,37,7.0
1974,88,50.0,37,8.0
1975,88,15.0,36,8.0
1976,88,16.0,48,8.0
1977,88,15.0,31,8.0
1978,88,25.0,32,7.0
1979,88,45.0,30,8.0
1980,88,28.0,29,8.0
1982,88,22.0,44,8.0
1983,88,19.0,21,11.0
1984,88,40.0,26,9.0
1985,88,18.0,42,7.0
1986,88,14.0,29,7.0
1987,85,4.0,36,5.0
1988,85,13.0,39,6.0
1989,85,16.0,16,5.0
1990,85,25.0,29,6.0
1991,84,15.0,50,8.0
1992,84,20.0,42,7.0
1993,84,11.0,38,6.0
1994,84,18.0,20,6.0
1995,84,20.0,27,5.0
1996,84,25.0,39,5.0
1997,84,11.0,17,5.0
1998,84,15.0,30,5.0
1999,84,19.0,28,5.0
2000,84,12.0,23,5.0
2001,84,10.0,35,6.0
2002,84,10.0,38,6.0
2003,84,8.0,34,5.0
2004,84,19.0,15,5.0
2006,84,11.0,28,4.0
2007,84,23.0,26,5.0
2008,84,15.0,33,6.0
2009,84,19.0,22,5.0
2010,84,24.0,29,5.0
2011,84,15.0,46,6.0
2012,84,12.0,32,5.0
2013,84,15.0,25,5.0
2014,84,17.0,34,5.0
2015,84,16.0,31,5.0
2016,84,17.0,36,5.0
2018,87,25.0,36,6.0
2019,87,38.0,27,7.0
2020,87,28.0,37,8.0
2021,87,40.0,46,8.0
2023,87,19.0,33,7.0
2024,87,45.0,26,7.0
2025,87,15.0,52,8.0
2026,87,15.0,37,6.0
2027,87,15.0,45,8.0
2028,87,9.0,26,5.0
2029,87,15.0,30,6.0
2030,87,39.0,52,10.0
2031,87,25.0,33,6.0
2032,87,13.0,31,8.0
2034,87,45.0,35,8.0
2035,87,35.0,43,9.0
2036,87,15.0,30,5.0
2037,87,17.0,27,6.0
2038,87,22.0,44,8.0
2041,92,70.0,32,16.0
2042,92,25.0,40,10.0
2043,92,82.0,39,12.0
2044,92,75.0,67,12.0
2045,92,85.0,46,12.0
2049,92,40.0,25,12.0
2050,92,40.0,30,10.0
2051,92,35.0,25,10.0
2052,92,48.0,47,11.0
2053,92,55.0,44,11.0
2054,92,50.0,50,12.0
2055,92,48.0,51,12.0
2060,92,76.0,46,12.0
2062,91,17.0,42,10.0
2064,91,58.0,45,11.0
2065,90,25.0,33,10.0
2066,90,35.0,48,11.0
2067,90,65.0,40,12.0
2068,90,36.0,52,13.0
2069,90,35.0,35,13.0
2070,90,49.0,43,11.0
2071,90,31.0,55,13.0
2073,90,28.0,38,11.0
2074,90,45.0,46,13.0
2075,90,41.0,40,12.0
2076,90,37.0,33,12.0
2077,90,40.0,38,12.0
2078,90,25.0,54,10.0
2079,90,85.0,38,13.0
2080,90,28.0,41,11.0
2081,90,35.0,26,11.0
2082,90,42.0,38,13.0
2083,90,39.0,51,11.0
2084,90,22.0,51,11.0
2085,90,24.0,43,11.0
2086,90,50.0,35,11.0
2087,90,22.0,49,10.0
2088,90,26.0,42,11.0
2090,90,19.0,54,11.0
2091,87,12.0,44,12.0
2092,87,13.0,41,11.0
2093,87,20.0,40,12.0
2094,87,17.0,31,12.0
2095,87,12.0,26,13.0
2096,87,29.0,31,12.0
2097,87,18.0,38,12.0
2098,87,21.0,39,12.0
2099,87,30.0,44,13.0
2100,87,24.0,44,13.0
2101,87,20.0,41,14.0
2103,87,22.0,42,12.0
2105,87,15.0,52,12.0
2106,87,19.0,47,11.0
2107,87,24.0,37,13.0
2108,87,12.0,38,11.0
2109,87,17.0,52,12.0
2111,87,36.0,31,12.0
2113,88,30.0,37,9.0
2114,88,30.0,29,9.0
2115,88,79.0,39,11.0
2116,88,20.0,26,10.0
2117,88,20.0,29,8.0
2118,88,25.0,43,9.0
2119,88,24.0,23,8.0
